CustomerID,Gender,SeniorCitizen,Age,Tenure,MonthlyCharges,TotalCharges,InternetService,Contract,PaymentMethod,TechSupport,OnlineSecurity,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Dependents,Complaints,SatisfactionScore,SupportTickets,UsageHours,DataConsumption,Churn
CUST-14286,Female,0,28,43,78.45,3367.23,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,No,No,Yes,No,No,0,3,0,69.1,62.5,No
CUST-14287,Female,0,18,46,94.92,4378.77,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,Yes,No,0,3,1,110.4,185.7,Yes
CUST-14288,Male,0,30,47,86.09,4054.41,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,No,0,5,1,155.5,155.8,Yes
CUST-14289,Male,0,47,53,90.96,4850.63,Fiber optic,Two year,Electronic check,No,No,Yes,Yes,Yes,No,No,1,2,0,306.2,602.3,Yes
CUST-14290,Female,0,22,25,75.37,1905.26,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,No,Yes,Yes,Yes,0,3,3,255.9,337.0,Yes
CUST-14291,Male,0,35,41,30.96,1256.44,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,2,1,210.1,455.9,Yes
CUST-14292,Female,0,31,3,102.84,284.61,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,Yes,No,1,2,2,38.1,62.2,Yes
CUST-14293,Female,0,30,13,27.94,339.62,No,One year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,3,151.2,141.7,No
CUST-14294,Male,0,49,18,100.53,1801.24,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,Yes,No,1,2,4,44.8,81.4,Yes
CUST-14295,Male,1,72,37,32.18,1189.29,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,1,2,3,160.1,131.6,Yes
CUST-14296,Female,0,25,43,71.08,3064.67,DSL,One year,Bank transfer (automatic),Yes,No,No,Yes,No,No phone service,No,0,4,1,140.5,182.6,No
CUST-14297,Female,0,24,34,93.29,3193.32,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,Yes,No,0,2,5,84.2,105.9,Yes
CUST-14298,Female,0,33,55,65.74,3645.07,DSL,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,No,No,1,3,1,30.8,76.0,Yes
CUST-14299,Male,0,60,52,90.67,4709.36,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,No,No,1,3,0,165.0,200.4,Yes
CUST-14300,Female,0,48,36,115.88,4174.41,Fiber optic,One year,Credit card (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,0,4,0,114.7,223.7,No
CUST-14301,Female,1,65,54,86.27,4664.62,Fiber optic,Two year,Electronic check,No,No,Yes,No,Yes,No,No,0,2,6,94.8,117.3,No
CUST-14302,Female,0,50,59,84.98,5017.33,Fiber optic,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,No,No,0,4,1,109.6,102.5,No
CUST-14303,Female,1,76,52,57.57,,DSL,Month-to-month,Credit card (automatic),No,Yes,No,No,Yes,No,Yes,0,4,1,26.4,23.9,No
CUST-14304,Female,0,25,19,67.58,1260.92,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,No,No,1,2,2,228.4,542.3,Yes
CUST-14305,Male,0,50,12,88.38,1083.89,Fiber optic,One year,Bank transfer (automatic),No,No,Yes,No,Yes,Yes,Yes,1,2,2,186.4,179.7,Yes
CUST-14306,Female,0,58,11,25.41,290.05,No,One year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,0,219.2,485.2,No
CUST-14307,Female,0,36,48,24.4,1181.93,No,One year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,5,1,58.6,101.0,No
CUST-14308,Female,0,38,16,102.28,1655.37,Fiber optic,One year,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,No,0,1,3,212.5,326.1,Yes
CUST-14309,Female,1,66,71,102.77,7271.72,Fiber optic,Two year,Bank transfer (automatic),Yes,No,Yes,No,Yes,Yes,Yes,0,4,1,195.5,487.8,No
CUST-14310,Male,1,75,47,90.59,4252.66,Fiber optic,Two year,Electronic check,No,Yes,No,Yes,Yes,No,No,1,3,1,39.2,90.7,Yes
CUST-14311,Male,1,79,67,72.06,4812.82,DSL,One year,Bank transfer (automatic),No,No,Yes,Yes,Yes,Yes,No,0,4,0,50.8,61.3,No
CUST-14312,Male,0,59,31,74.39,2315.74,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,4,1,105.9,192.5,No
CUST-14313,Female,0,40,8,81.37,633.86,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,No,1,2,4,82.2,87.8,Yes
CUST-14314,Female,0,28,61,69.75,4266.28,DSL,Month-to-month,Credit card (automatic),Yes,Yes,No,No,Yes,No,Yes,0,3,1,14.2,25.8,No
CUST-14315,Male,0,50,44,76.77,3371.15,DSL,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,0,3,2,108.9,110.4,Yes
CUST-14316,Male,0,37,50,88.24,4408.36,Fiber optic,One year,Credit card (automatic),Yes,No,No,Yes,Yes,No,No,1,2,1,65.5,122.3,No
CUST-14317,Male,0,42,35,26.27,938.53,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,2,1,45.2,110.9,Yes
CUST-14318,Female,0,43,61,64.57,3929.66,DSL,One year,Bank transfer (automatic),No,Yes,No,No,Yes,Yes,No,0,3,1,72.8,130.2,No
CUST-14319,Female,0,57,55,81.49,4467.35,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,No,No,Yes,No,No,0,4,0,40.0,40.5,No
CUST-14320,Male,0,29,66,62.32,4134.14,DSL,One year,Credit card (automatic),No,No,No,Yes,Yes,Yes,Yes,1,3,1,40.2,86.8,No
CUST-14321,Male,0,49,14,86.77,1225.9,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,No,0,4,3,71.2,97.2,Yes
CUST-14322,Male,0,50,4,74.77,293.31,DSL,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,Yes,0,4,1,57.7,55.4,No
CUST-14323,Female,0,27,17,84.87,1442.7,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,No,No phone service,Yes,0,4,1,66.3,126.9,No
CUST-14324,Female,0,21,69,79.42,5470.85,Fiber optic,Two year,Mailed check,No,No,No,Yes,No,No phone service,Yes,1,2,0,45.3,100.2,No
CUST-14325,Female,0,32,24,94.02,2259.55,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,Yes,No,No phone service,No,0,4,0,201.1,325.9,Yes
CUST-14326,Male,0,23,49,103.7,5059.62,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,No,0,3,3,41.6,99.2,Yes
CUST-14327,Male,0,44,55,75.92,4198.91,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,No,Yes,0,4,0,213.1,417.7,No
CUST-14328,Female,0,22,71,50.07,3558.21,DSL,One year,Bank transfer (automatic),No,Yes,No,No,Yes,No,Yes,1,2,1,93.1,173.4,No
CUST-14329,Male,0,22,23,96.42,2210.78,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,Yes,Yes,0,4,1,93.5,131.0,No
CUST-14330,Female,0,35,12,90.12,,Fiber optic,Two year,Mailed check,No,Yes,No,Yes,No,No phone service,No,1,3,1,154.8,206.0,No
CUST-14331,Male,0,45,11,41.9,440.57,DSL,Month-to-month,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,4,3,94.2,120.7,No
CUST-14332,Male,0,52,29,79.9,2291.81,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,0,4,0,37.2,90.4,No
CUST-14333,Male,0,39,62,92.44,5734.17,Fiber optic,One year,Mailed check,No,Yes,Yes,No,Yes,No,No,0,4,2,39.6,75.5,No
CUST-14334,Male,0,51,53,40.21,2105.36,DSL,Month-to-month,Mailed check,No,No,No,No,Yes,No,No,0,4,1,86.7,156.9,Yes
CUST-14335,Female,0,21,48,18.25,885.65,No,Two year,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,5,118.0,158.7,No
CUST-14336,Male,0,35,66,23.56,1572.97,No,Month-to-month,Credit card (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,4,1,109.2,153.0,No
CUST-14337,Female,0,58,48,55.22,2679.86,DSL,Two year,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,0,3,1,121.3,154.6,No
CUST-14338,Female,0,43,59,92.36,5465.39,Fiber optic,One year,Electronic check,No,Yes,No,No,Yes,Yes,No,1,3,0,107.1,114.2,Yes
CUST-14339,Female,0,59,71,62.03,4432.58,DSL,Two year,Mailed check,Yes,No,Yes,No,No,No phone service,No,1,2,0,92.0,217.5,No
CUST-14340,Male,0,39,57,95.0,5386.33,Fiber optic,Month-to-month,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,0,4,2,46.4,83.1,No
CUST-14341,Female,0,64,3,104.4,316.73,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,No,No,0,4,3,168.2,344.2,No
CUST-14342,Female,1,71,32,86.76,2756.2,DSL,One year,Credit card (automatic),Yes,No,Yes,Yes,Yes,Yes,Yes,0,4,1,166.8,268.2,No
CUST-14343,Female,0,60,8,71.14,553.83,DSL,One year,Mailed check,Yes,No,No,Yes,Yes,No,Yes,1,2,2,196.5,176.2,No
CUST-14344,Male,0,31,30,72.87,2200.17,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,No,Yes,No,No,0,2,0,96.8,154.8,Yes
CUST-14345,Male,0,48,15,100.04,1485.77,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,Yes,Yes,0,3,3,88.0,76.7,Yes
CUST-14346,Female,0,27,55,68.79,3764.24,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,No,Yes,0,5,1,42.0,101.2,No
CUST-14347,Male,0,41,38,31.11,1174.49,No,One year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,1,3,0,222.6,307.8,Yes
CUST-14348,Female,0,38,15,60.04,875.6,DSL,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,No,Yes,0,5,1,115.1,122.2,No
CUST-14349,Female,0,25,30,107.77,3211.89,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,0,4,0,125.9,149.3,No
CUST-14350,Male,1,78,46,29.75,1347.29,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,137.7,323.5,No
CUST-14351,Female,0,48,64,58.43,3723.08,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,1,2,2,151.0,174.0,Yes
CUST-14352,Male,0,51,26,48.56,1284.8,DSL,Month-to-month,Bank transfer (automatic),No,No,No,No,Yes,No,No,0,3,1,100.5,103.1,Yes
CUST-14353,Male,1,68,67,91.69,6130.94,Fiber optic,Two year,Electronic check,Yes,No,No,No,Yes,Yes,No,0,5,1,72.3,133.7,No
CUST-14354,Female,0,42,36,99.68,3574.91,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,No,0,3,0,154.2,148.0,Yes
CUST-14355,Male,0,24,31,81.8,2513.36,Fiber optic,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,Yes,0,4,1,30.7,49.2,No
CUST-14356,Male,0,36,40,106.25,4220.97,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,Yes,0,5,0,92.0,179.7,No
CUST-14357,Female,0,24,46,78.1,3572.22,Fiber optic,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,4,1,161.0,167.2,No
CUST-14358,Female,0,64,42,57.74,2438.46,DSL,Month-to-month,Mailed check,No,No,Yes,No,No,No phone service,No,0,4,1,112.9,239.8,No
CUST-14359,Male,1,69,18,91.36,1672.67,Fiber optic,One year,Bank transfer (automatic),Yes,No,Yes,No,No,No phone service,Yes,0,4,3,24.3,37.2,Yes
CUST-14360,Male,0,31,36,27.02,987.35,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,2,138.3,278.0,No
CUST-14361,Female,0,18,50,106.05,5323.69,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,No,No,1,3,0,152.2,187.3,Yes
CUST-14362,Male,1,75,61,65.3,4000.5,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,No,Yes,0,4,1,350.0,539.9,No
CUST-14363,Male,0,20,40,68.2,2715.76,DSL,Two year,Electronic check,Yes,Yes,No,No,Yes,No,No,0,3,0,89.1,143.4,No
CUST-14364,Male,0,45,3,40.27,134.68,DSL,Two year,Electronic check,No,No,No,No,Yes,No,No,0,3,1,43.1,56.1,No
CUST-14365,Male,0,55,7,78.78,566.5,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,No,0,4,1,84.2,180.6,Yes
CUST-14366,Male,1,78,31,74.25,2287.26,DSL,One year,Electronic check,No,No,Yes,Yes,Yes,Yes,Yes,0,3,1,94.6,104.2,No
CUST-14367,Male,0,53,65,21.67,1433.79,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,No,No phone service,Yes,0,3,1,102.5,197.6,No
CUST-14368,Male,0,20,64,20.25,1325.88,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,1,180.8,431.2,No
CUST-14369,Female,0,21,3,70.0,213.68,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,Yes,0,3,2,193.4,430.1,Yes
CUST-14370,Female,0,22,35,60.62,2110.7,DSL,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,No,Yes,0,3,1,187.0,392.5,No
CUST-14371,Female,1,78,15,68.37,1017.01,Fiber optic,Two year,Mailed check,No,No,No,No,Yes,No,No,0,4,0,15.5,16.2,No
CUST-14372,Female,0,42,21,20.28,430.83,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,No,No phone service,Yes,0,3,1,132.9,277.8,No
CUST-14373,Female,0,27,62,18.25,1101.97,No,One year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,1,3,1,92.0,132.2,No
CUST-14374,Male,1,75,28,59.29,1648.62,DSL,Two year,Mailed check,No,No,Yes,No,Yes,No,No,0,5,0,128.4,125.3,No
CUST-14375,Male,0,29,4,68.22,245.82,DSL,Month-to-month,Bank transfer (automatic),No,No,Yes,Yes,Yes,No,No,0,4,1,273.8,543.8,No
CUST-14376,Male,0,20,13,63.15,828.4,DSL,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,No,No,0,3,3,84.5,77.1,No
CUST-14377,Male,0,44,51,83.61,4270.35,Fiber optic,One year,Mailed check,No,No,No,Yes,Yes,No,No,0,4,1,171.2,247.9,No
CUST-14378,Female,0,40,48,23.11,1114.74,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,0,210.6,476.3,No
CUST-14379,Male,0,57,39,54.97,2122.89,DSL,Month-to-month,Credit card (automatic),No,No,No,Yes,Yes,No,No,0,4,1,196.6,386.7,Yes
CUST-14380,Male,1,77,67,57.07,3850.36,DSL,Month-to-month,Credit card (automatic),No,No,No,No,Yes,Yes,No,1,3,0,72.7,122.1,No
CUST-14381,Female,0,31,58,48.94,2840.57,DSL,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,Yes,1,3,0,112.4,258.5,No
CUST-14382,Male,0,40,2,20.04,43.43,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,1,2,1,101.3,210.1,No
CUST-14383,Male,0,48,25,91.95,2301.41,DSL,One year,Electronic check,Yes,Yes,Yes,Yes,Yes,No,Yes,1,3,2,82.1,131.2,No
CUST-14384,Female,0,30,11,118.05,1300.01,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,No,0,4,1,76.5,158.4,No
CUST-14385,Male,0,29,1,55.6,81.91,DSL,Month-to-month,Mailed check,Yes,No,No,No,No,No phone service,No,1,3,0,218.6,503.1,Yes
CUST-14386,Male,0,52,48,24.53,1183.56,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,0,4,1,200.4,209.3,No
CUST-14387,Male,1,66,48,69.41,3330.79,DSL,Month-to-month,Bank transfer (automatic),No,No,Yes,No,Yes,Yes,Yes,0,3,2,63.8,72.8,Yes
CUST-14388,Male,0,38,10,22.49,240.89,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,No,1,3,2,135.7,276.0,Yes
CUST-14389,Male,0,62,30,18.96,553.89,No,Two year,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,No,No phone service,No,0,3,3,152.1,165.7,No
CUST-14390,Female,0,64,35,62.77,2178.47,DSL,Two year,Electronic check,No,No,No,Yes,Yes,Yes,No,0,3,2,45.0,48.7,No
CUST-14391,Female,1,75,19,77.48,1468.47,Fiber optic,Month-to-month,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,0,4,0,102.5,196.4,Yes
CUST-14392,Female,0,18,53,88.91,4683.17,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,No,Yes,Yes,No,Yes,0,4,1,125.7,215.0,No
CUST-14393,Female,0,55,34,89.78,3040.13,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,No,0,3,3,78.0,162.8,Yes
CUST-14394,Female,0,58,32,66.09,2110.08,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,Yes,0,3,1,247.5,332.2,Yes
CUST-14395,Female,1,72,6,81.29,492.46,DSL,One year,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,No,1,1,1,57.9,106.2,Yes
CUST-14396,Male,0,64,13,63.96,834.07,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,No,No,1,3,2,45.4,105.5,Yes
CUST-14397,Female,0,26,64,98.95,6324.84,Fiber optic,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,No,0,3,4,94.2,220.0,Yes
CUST-14398,Female,0,40,7,51.89,353.83,DSL,Month-to-month,Mailed check,No,Yes,No,No,Yes,No,No,0,4,2,95.5,182.4,Yes
CUST-14399,Male,0,31,45,81.04,3616.88,DSL,Two year,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,No,0,3,2,63.7,53.5,No
CUST-14400,Male,0,28,45,107.58,4863.97,Fiber optic,Month-to-month,Credit card (automatic),Yes,Yes,No,Yes,Yes,Yes,No,0,4,3,77.3,131.3,No
CUST-14401,Female,0,24,65,74.19,4806.23,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,No,No,0,4,2,96.9,88.7,No
CUST-14402,Male,0,48,19,24.85,463.63,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,2,56.3,139.8,No
CUST-14403,Female,1,71,47,72.55,3381.07,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,No,No,0,4,2,245.6,612.8,Yes
CUST-14404,Male,1,67,46,75.07,3480.63,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,Yes,1,3,1,195.2,194.7,Yes
CUST-14405,Female,0,47,29,67.4,1954.27,Fiber optic,Month-to-month,Mailed check,No,No,No,No,Yes,No,No,1,2,0,75.2,118.5,No
CUST-14406,Male,0,51,61,89.67,5441.27,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,No,Yes,Yes,No,No,1,4,0,274.0,620.3,No
CUST-14407,Male,0,63,65,57.43,3718.02,DSL,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,No,No,0,5,0,11.9,11.9,No
CUST-14408,Female,0,55,23,100.58,2336.1,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,Yes,Yes,Yes,No,No,1,2,2,80.0,139.1,Yes
CUST-14409,Female,0,22,51,23.77,1204.81,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,0,153.8,175.2,No
CUST-14410,Female,0,22,63,76.76,4847.24,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,No,No,No,No,No phone service,No,0,5,0,154.0,250.3,No
CUST-14411,Female,0,36,22,55.27,1222.77,DSL,Month-to-month,Mailed check,No,No,Yes,No,No,No phone service,Yes,0,3,2,81.4,93.1,No
CUST-14412,Female,0,55,71,83.49,5926.11,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,No,0,5,1,52.4,89.2,No
CUST-14413,Male,0,45,33,18.25,622.24,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,2,126.3,189.4,No
CUST-14414,Female,0,43,44,63.68,2774.34,DSL,Month-to-month,Credit card (automatic),No,Yes,Yes,No,Yes,No,No,1,2,2,100.9,148.3,Yes
CUST-14415,Female,0,59,7,30.72,239.79,No,Two year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,1,126.7,135.9,No
CUST-14416,Male,0,40,2,93.7,200.48,DSL,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,No,0,3,3,112.0,215.2,Yes
CUST-14417,Male,1,73,17,77.92,1346.46,DSL,Month-to-month,Bank transfer (automatic),Yes,No,No,Yes,Yes,Yes,Yes,0,4,1,60.1,55.3,No
CUST-14418,Female,0,47,65,20.08,1276.22,No,One year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,4,1,78.6,187.7,No
CUST-14419,Male,0,20,58,90.58,5228.73,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,Yes,Yes,No,1,2,4,120.6,108.6,No
CUST-14420,Male,0,45,30,66.5,1977.35,DSL,One year,Electronic check,Yes,No,No,Yes,Yes,No,No,0,4,2,213.1,319.6,No
CUST-14421,Female,0,50,26,86.01,2241.87,Fiber optic,One year,Bank transfer (automatic),No,No,No,Yes,Yes,No,No,0,4,3,31.0,39.9,Yes
CUST-14422,Male,1,69,35,64.77,2242.5,DSL,One year,Bank transfer (automatic),No,Yes,Yes,No,Yes,No,No,0,4,0,108.2,188.0,No
CUST-14423,Male,0,20,63,30.67,1958.1,No,One year,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,1,4,1,142.6,120.1,No
CUST-14424,Female,0,22,71,18.25,1310.67,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,0,3,4,40.5,62.6,No
CUST-14425,Female,0,36,28,95.83,2701.7,Fiber optic,One year,Credit card (automatic),Yes,No,No,Yes,No,No phone service,Yes,0,4,0,130.8,272.2,No
CUST-14426,Male,0,59,25,77.28,1937.03,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,No,0,4,2,94.7,205.7,No
CUST-14427,Male,1,71,61,99.57,6081.63,Fiber optic,Month-to-month,Mailed check,Yes,No,Yes,No,Yes,Yes,Yes,1,3,0,154.4,368.7,No
CUST-14428,Female,0,55,31,99.21,3058.77,Fiber optic,Two year,Bank transfer (automatic),No,Yes,No,Yes,Yes,Yes,Yes,0,4,1,149.7,147.3,No
CUST-14429,Male,0,26,54,83.24,4519.56,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,No,1,3,2,35.5,61.8,Yes
CUST-14430,Male,0,22,67,81.41,5463.41,Fiber optic,Two year,Credit card (automatic),No,No,Yes,No,Yes,No,No,0,2,0,95.9,142.2,No
CUST-14431,Male,0,63,51,28.89,1468.45,No,Month-to-month,Bank transfer (automatic),No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,4,0,47.2,89.7,No
CUST-14432,Female,0,59,58,78.62,4582.86,DSL,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,No,0,3,2,102.9,227.8,No
CUST-14433,Male,0,51,34,63.42,2178.11,DSL,Month-to-month,Credit card (automatic),Yes,No,Yes,No,Yes,No,Yes,0,4,2,70.4,128.1,No
CUST-14434,Male,0,54,59,62.44,3653.99,DSL,One year,Credit card (automatic),Yes,Yes,No,No,Yes,No,Yes,0,2,4,58.8,69.9,No
CUST-14435,Female,0,50,21,82.03,1748.12,DSL,Month-to-month,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,No,1,1,5,96.8,130.3,Yes
CUST-14436,Male,1,80,56,25.28,1407.49,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,0,3,1,70.1,162.4,No
CUST-14437,Male,0,59,37,57.06,2106.55,DSL,Month-to-month,Credit card (automatic),No,No,No,No,Yes,Yes,No,1,1,3,11.5,22.3,Yes
CUST-14438,Female,0,46,64,94.41,6017.36,Fiber optic,One year,Electronic check,No,No,Yes,Yes,Yes,No,Yes,0,3,4,107.8,195.5,No
CUST-14439,Female,0,42,19,64.82,1254.23,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,No,No,1,1,2,116.6,120.9,Yes
CUST-14440,Female,0,26,53,18.25,969.6,No,Two year,Electronic check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,5,0,118.6,163.7,No
CUST-14441,Female,0,20,71,92.63,6601.07,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No,Yes,0,4,0,46.2,62.3,No
CUST-14442,Male,0,32,63,68.56,4336.13,DSL,Month-to-month,Credit card (automatic),No,No,Yes,No,Yes,Yes,Yes,1,2,2,91.7,77.4,No
CUST-14443,Male,0,21,62,91.4,5690.68,Fiber optic,Month-to-month,Credit card (automatic),No,No,Yes,Yes,Yes,No,No,0,4,3,69.2,164.7,No
CUST-14444,Female,0,62,72,75.41,5456.42,Fiber optic,Two year,Bank transfer (automatic),No,No,No,No,Yes,Yes,Yes,0,4,3,53.0,72.3,No
CUST-14445,Female,0,55,19,24.54,489.41,No,Month-to-month,Mailed check,No internet service,No internet service,No internet service,No internet service,Yes,No,No,0,3,3,196.8,191.8,No
CUST-14446,Male,0,37,2,81.56,145.71,Fiber optic,Month-to-month,Credit card (automatic),Yes,No,No,No,No,No phone service,Yes,0,4,1,99.9,163.8,Yes
CUST-14447,Female,0,40,6,88.68,506.29,Fiber optic,One year,Mailed check,Yes,No,Yes,No,Yes,No,Yes,0,3,2,36.8,57.5,Yes
